 2.25500000e-05  1.20688886e+00  2.25500000e-05  1.80000000e+00 
 2.26500000e-05  1.20689688e+00  2.26500000e-05  1.80000000e+00 
 2.27500000e-05  1.20688894e+00  2.27500000e-05  1.80000000e+00 
 2.28500000e-05  1.20689680e+00  2.28500000e-05  1.80000000e+00 
 2.29500000e-05  1.20688902e+00  2.29500000e-05  1.80000000e+00 
 2.30500000e-05  1.20689673e+00  2.30500000e-05  1.80000000e+00 
 2.31500000e-05  1.20688909e+00  2.31500000e-05  1.80000000e+00 
 2.32500000e-05  1.20689665e+00  2.32500000e-05  1.80000000e+00 
 2.33500000e-05  1.20688916e+00  2.33500000e-05  1.80000000e+00 
 2.34500000e-05  1.20689658e+00  2.34500000e-05  1.80000000e+00 
 2.35500000e-05  1.20688924e+00  2.35500000e-05  1.80000000e+00 
 2.36500000e-05  1.20689651e+00  2.36500000e-05  1.80000000e+00 
 2.37500000e-05  1.20688931e+00  2.37500000e-05  1.80000000e+00 
 2.38500000e-05  1.20689644e+00  2.38500000e-05  1.80000000e+00 
 2.39500000e-05  1.20688938e+00  2.39500000e-05  1.80000000e+00 
 2.40500000e-05  1.20689637e+00  2.40500000e-05  1.80000000e+00 
 2.41500000e-05  1.20688945e+00  2.41500000e-05  1.80000000e+00 
 2.42500000e-05  1.20689630e+00  2.42500000e-05  1.80000000e+00 
 2.43500000e-05  1.20688951e+00  2.43500000e-05  1.80000000e+00 
 2.44500000e-05  1.20689623e+00  2.44500000e-05  1.80000000e+00 
 2.45500000e-05  1.20688958e+00  2.45500000e-05  1.80000000e+00 
 2.46500000e-05  1.20689617e+00  2.46500000e-05  1.80000000e+00 
 2.47500000e-05  1.20688965e+00  2.47500000e-05  1.80000000e+00 
 2.48500000e-05  1.20689610e+00  2.48500000e-05  1.80000000e+00 
 2.49500000e-05  1.20688971e+00  2.49500000e-05  1.80000000e+00 
 2.50500000e-05  1.20689604e+00  2.50500000e-05  1.80000000e+00 
 2.51500000e-05  1.20688977e+00  2.51500000e-05  1.80000000e+00 
 2.52500000e-05  1.20689598e+00  2.52500000e-05  1.80000000e+00 
 2.53500000e-05  1.20688983e+00  2.53500000e-05  1.80000000e+00 
 2.54500000e-05  1.20689592e+00  2.54500000e-05  1.80000000e+00 
 2.55500000e-05  1.20688989e+00  2.55500000e-05  1.80000000e+00 
 2.56500000e-05  1.20689586e+00  2.56500000e-05  1.80000000e+00 
 2.57500000e-05  1.20688995e+00  2.57500000e-05  1.80000000e+00 
 2.58500000e-05  1.20689580e+00  2.58500000e-05  1.80000000e+00 
 2.59500000e-05  1.20689001e+00  2.59500000e-05  1.80000000e+00 
 2.60500000e-05  1.20689574e+00  2.60500000e-05  1.80000000e+00 
 2.61500000e-05  1.20689007e+00  2.61500000e-05  1.80000000e+00 
 2.62500000e-05  1.20689569e+00  2.62500000e-05  1.80000000e+00 
 2.63500000e-05  1.20689012e+00  2.63500000e-05  1.80000000e+00 
 2.64500000e-05  1.20689563e+00  2.64500000e-05  1.80000000e+00 
 2.65500000e-05  1.20689018e+00  2.65500000e-05  1.80000000e+00 
 2.66500000e-05  1.20689558e+00  2.66500000e-05  1.80000000e+00 
 2.67500000e-05  1.20689023e+00  2.67500000e-05  1.80000000e+00 
 2.68500000e-05  1.20689552e+00  2.68500000e-05  1.80000000e+00 
 2.69500000e-05  1.20689028e+00  2.69500000e-05  1.80000000e+00 
 2.70500000e-05  1.20689547e+00  2.70500000e-05  1.80000000e+00 
 2.71500000e-05  1.20689034e+00  2.71500000e-05  1.80000000e+00 
 2.72500000e-05  1.20689542e+00  2.72500000e-05  1.80000000e+00 
